144,What is encapsulation in Java?,Making all variables public,Making all variables public,Creating multiple classes,Using static methods only,B,"Encapsulation is the practice of hiding internal data and providing controlled access through methods, bundling data and methods that operate on that data.",OOP Concepts,text,
145,How is encapsulation achieved in Java?,Using public variables,Using public variables,Using only static methods,Using abstract classes,B,Encapsulation is achieved by making instance variables private and providing public getter and setter methods to access and modify them.,OOP Concepts,text,
146,What is inheritance in Java?,Creating new objects,Creating new objects,Deleting unused classes,Making all methods static,B,"Inheritance allows a class (subclass) to inherit fields and methods from another class (superclass), promoting code reusability and establishing is-a relationships.",OOP Concepts,text,
147,Which keyword is used to implement inheritance in Java?,inherits,inherits,implements,super,B,"The 'extends' keyword is used to establish inheritance between classes, allowing the subclass to inherit from the superclass.",OOP Concepts,text,
148,What is polymorphism in Java?,Having multiple constructors,Having multiple constructors,Creating multiple objects,Using multiple inheritance,B,"Polymorphism allows objects of different classes to be treated as objects of a common base class, with the same interface behaving differently based on the actual object type.",OOP Concepts,text,
149,What are the two types of polymorphism in Java?,Static and Dynamic,Static and Dynamic,Method overloading and Method overriding,Early and Late binding,C,The two types are Method Overloading (compile-time polymorphism) and Method Overriding (runtime polymorphism).,OOP Concepts,text,
150,What is method overriding?,Same class with same method signature,Different class (subclass) with the same method signature,Creating new method with different name,Deleting parent class method,B,Method overriding occurs when a subclass provides a specific implementation of a method that is already defined in its superclass.,OOP Concepts,text,
151,What is abstraction in Java?,Showing all implementation details,Showing all implementation details,Creating concrete classes only,Using only primitive data types,B,"Abstraction hides the implementation details from the user and shows only the essential features, reducing complexity and increasing efficiency.",OOP Concepts,text,
152,How is abstraction achieved in Java?,Using concrete classes only,Using concrete classes only,Using only static methods,Using primitive types only,B,"Abstraction is achieved through abstract classes (with abstract methods) and interfaces, which define what a class must do without specifying how.",OOP Concepts,text,
153,What is the difference between abstract class and interface?,No difference,No difference,"Interface can have concrete methods, abstract class cannot",Both are exactly the same,B,"Abstract classes can have both abstract and concrete methods, while interfaces (before Java 8) could only have abstract methods.",OOP Concepts,text,
154,Can a class extend multiple classes in Java?,"Yes, unlimited inheritance","Yes, unlimited inheritance","No, only single inheritance",Only if using interfaces,C,Java supports only single inheritance for classes - a class can extend only one other class to avoid the diamond problem.,OOP Concepts,text,
155,What is the purpose of the 'super' keyword?,Create new object,Create new object,Create static methods,Delete parent class,B,"The 'super' keyword is used to access parent class methods, constructors, and variables from the child class.",OOP Concepts,text,
156,What is method overloading?,Same method name with different parameters,Same method name with different parameters,Different method name with same parameters,Deleting existing methods,A,"Method overloading allows multiple methods with the same name but different parameters (number, type, or order) in the same class.",OOP Concepts,text,
157,Which principle ensures data security in OOP?,Inheritance,Inheritance,Encapsulation,Abstraction,C,"Encapsulation ensures data security by hiding internal data and providing controlled access through methods, preventing unauthorized access.",OOP Concepts,text,
158,What is the 'is-a' relationship in OOP?,Composition,Composition,Inheritance,Association,C,"The 'is-a' relationship is represented by inheritance, where a subclass 'is-a' type of its superclass (e.g., Dog is-a Animal).",OOP Concepts,text,
159,What is the 'has-a' relationship in OOP?,Inheritance,Inheritance,Polymorphism,Encapsulation,B,"The 'has-a' relationship is represented by composition or aggregation, where one class contains objects of another class as member variables.",OOP Concepts,text,
160,Which OOP principle allows code reusability?,Encapsulation,Encapsulation,Polymorphism,Abstraction,B,Inheritance promotes code reusability by allowing subclasses to inherit and reuse code from their superclasses.,OOP Concepts,text,
161,Which annotation is used to indicate method overriding?,@Inherit,@Inherit,@Polymorphic,@Abstract,B,"The @Override annotation is used to indicate that a method is intended to override a method in the superclass, helping catch errors at compile time.",OOP Concepts,text,
162,How do you create encapsulation in Java?,Make all variables public,Make all variables public,Use only static methods,Make all methods private,B,Encapsulation is created by making instance variables private and providing controlled access through public getter and setter methods.,OOP Concepts,text,
163,What is the main difference between method overloading and method overriding?,"Overloading: same class, different parameters; Overriding: subclass, same signature","Overloading: same class, different parameters; Overriding: subclass, same signature",Both are the same concept,Overloading: runtime; Overriding: compile-time,A,"Method overloading occurs in the same class with different parameters, while method overriding occurs in subclass with the same method signature.",OOP Concepts,text,
164,What is an abstract method?,A method with implementation,A method with implementation,A static method,A private method,B,An abstract method is declared without implementation using the 'abstract' keyword - it must be implemented by subclasses.,OOP Concepts,text,
165,Can an abstract class have concrete (non-abstract) methods?,"No, only abstract methods allowed","No, only abstract methods allowed",Only if it's an interface,Only static methods allowed,B,Abstract classes can contain both abstract methods (must be implemented by subclasses) and concrete methods with implementation.,OOP Concepts,text,
166,What is the key difference between abstract class and interface?,No difference,No difference,"Interface can have constructors, abstract class cannot",Both are exactly the same,B,"Abstract classes can have constructors, instance variables, and concrete methods, while interfaces (traditionally) only have abstract methods and constants.",OOP Concepts,text,
